Sales,prev_sales,Store_sales_rating,store_visiblity,Road_connectivity,Prime_location,Seating_area,sqft_area,yr_establishment,Cus_rating,Type1,times,Type2,times,Type3,times,Type4,times,Type5,times,Comp_Score,Product_type,product_placement,Product_size,product_visiblity
327500,320950,1,0.1,1,0,0,930,1950,4,-10,5,-8,4,-6,8,-4,0,-2,9,-0.493333333,6,8,5,0.083
327500,275100,1,0.166,2,0,0,1670,2008,6,-10,0,-8,4,-6,9,-4,0,-2,6,-0.326666667,5,5,6,0.157
327560,265323.6,1,0.139,2,0,0,2429,2010,5,-10,1,-8,8,-6,5,-4,1,-2,1,-0.366666667,7,8,1,0.2329
328000,305040,1,0.157,2,0,0,2120,1994,1,-10,1,-8,7,-6,6,-4,0,-2,10,-0.406666667,6,7,5,0.202
328000,295200,1,0.178,1,0,0,1230,1983,4,-10,4,-8,2,-6,5,-4,2,-2,0,-0.313333333,3,2,7,0.113
328000,275520,1,0.168,2,0,3,2520,1990,1,-10,1,-8,4,-6,6,-4,6,-2,0,-0.34,7,8,4,0.242
328000,291920,1,0.184,2,0,0,2090,2002,2,-10,5,-8,9,-6,1,-4,1,-2,2,-0.453333333,3,7,6,0.199
328000,265680,0,0.089,1,0,0,800,2013,2,-10,2,-8,10,-6,1,-4,6,-2,5,-0.466666667,6,7,2,0.07
328000,305040,1,0.107,2,0,0,1650,2008,6,-10,6,-8,0,-6,10,-4,10,-2,3,-0.553333333,9,5,3,0.155
328000,321440,1,0.105,1,0,0,1500,1978,6,-10,6,-8,2,-6,1,-4,4,-2,5,-0.36,8,9,8,0.14
328000,321440,0,0.054,1,0,0,1270,1997,5,-10,0,-8,9,-6,7,-4,2,-2,2,-0.42,3,9,6,0.117
328000,291920,1,0.134,2,0,0,2470,1998,5,-10,0,-8,6,-6,10,-4,0,-2,9,-0.42,5,4,3,0.237
328000,282080,0,0.085,2,0,0,2340,1990,6,-10,4,-8,8,-6,9,-4,3,-2,1,-0.573333333,2,1,3,0.224
328000,268960,1,0.18,1,0,0,1460,2018,4,-10,9,-8,5,-6,5,-4,5,-2,10,-0.666666667,4,9,9,0.136
328000,318160,0,0.052,1,0,0,990,1950,3,-10,10,-8,5,-6,5,-4,7,-2,2,-0.673333333,2,3,1,0.089
328000,318160,1,0.108,2,0,0,1540,1977,1,-10,8,-8,8,-6,9,-4,3,-2,4,-0.726666667,1,2,7,0.144
328000,265680,0,0.097,2,0,0,2350,1998,3,-10,9,-8,4,-6,8,-4,2,-2,0,-0.593333333,8,7,8,0.225
328000,321440,1,0.147,2,0,0,1950,2009,1,-10,4,-8,8,-6,8,-4,2,-2,1,-0.54,8,7,3,0.185
328000,311600,0,0.085,2,0,0,2342,2013,4,-10,5,-8,6,-6,8,-4,4,-2,5,-0.573333333,9,8,2,0.2242
328420,269304.4,1,0.173,2,0,0,1830,2014,5,-10,4,-8,8,-6,10,-4,3,-2,2,-0.6,1,7,7,0.173
328500,292365,1,0.187,2,0,0,2390,1990,1,-10,3,-8,5,-6,0,-4,9,-2,9,-0.413333333,10,1,9,0.229
328500,312075,0,0.081,2,0,0,2050,1990,2,-10,9,-8,0,-6,2,-4,8,-2,3,-0.466666667,2,4,9,0.195
328500,302220,1,0.17,3,0,0,1490,2004,6,-10,8,-8,3,-6,8,-4,1,-2,5,-0.553333333,10,8,6,0.139
328950,269739,0,0.096,1,0,0,1400,1978,3,-10,0,-8,4,-6,4,-4,2,-2,10,-0.28,7,1,8,0.13
329000,279650,1,0.113,2,0,0,2550,1985,4,-10,4,-8,0,-6,5,-4,1,-2,2,-0.26,1,4,3,0.245
329000,319130,1,0.172,1,0,0,1950,1963,6,-10,10,-8,6,-6,4,-4,5,-2,4,-0.666666667,6,1,8,0.185
329000,305970,0,0.04,1,0,0,1420,1978,3,-10,6,-8,2,-6,10,-4,2,-2,1,-0.486666667,3,9,5,0.132
329000,299390,0,0.092,1,0,0,1000,1970,5,-10,8,-8,3,-6,8,-4,2,-2,10,-0.6,7,6,9,0.09
329000,286230,0,0.07,2,0,0,1240,1981,2,-10,5,-8,5,-6,5,-4,8,-2,2,-0.52,4,3,5,0.114
329000,305970,1,0.145,1,0,0,1330,1980,2,-10,0,-8,0,-6,8,-4,9,-2,7,-0.326666667,2,1,6,0.123
329000,269780,1,0.154,2,0,0,2750,2005,2,-10,0,-8,9,-6,0,-4,3,-2,6,-0.32,7,7,3,0.265
329000,309260,1,0.105,1,0,0,1090,2019,6,-10,0,-8,9,-6,10,-4,4,-2,1,-0.5,10,9,1,0.099
329000,315840,1,0.125,1,0,2,1940,1989,2,-10,6,-8,2,-6,0,-4,8,-2,6,-0.4,6,9,1,0.184
329000,322420,1,0.17,1,0,0,1220,1972,4,-10,8,-8,0,-6,1,-4,5,-2,10,-0.42,5,2,10,0.112
329000,282940,0,0.062,1,0,0,1040,1986,3,-10,1,-8,9,-6,9,-4,5,-2,5,-0.553333333,1,4,7,0.094
329000,305970,0,0.053,1,0,0,1250,1964,1,-10,7,-8,7,-6,4,-4,5,-2,6,-0.606666667,8,10,10,0.115
329000,296100,0,0.049,2,0,0,1300,1998,2,-10,8,-8,2,-6,3,-4,7,-2,2,-0.486666667,10,7,8,0.12
329000,305970,0,0.027,2,0,0,2670,1996,1,-10,1,-8,5,-6,3,-4,7,-2,4,-0.346666667,4,3,6,0.57
329000,273070,0,0.015,2,0,0,1290,2016,5,-10,0,-8,9,-6,1,-4,0,-2,0,-0.26,1,3,3,0.119
329000,279650,1,0.11,1,0,0,930,2017,3,-10,9,-8,0,-6,3,-4,9,-2,6,-0.52,7,3,7,0.083
329000,263200,1,0.173,1,0,0,1460,1977,4,-10,5,-8,8,-6,7,-4,0,-2,10,-0.586666667,3,2,2,0.136
329000,299390,1,0.152,3,0,0,1080,2008,6,-10,8,-8,1,-6,10,-4,8,-2,10,-0.666666667,6,10,2,0.098
329350,296415,0,0.061,1,0,0,820,2012,2,-10,10,-8,7,-6,0,-4,9,-2,1,-0.646666667,7,1,6,0.072
329450,263560,0,0.062,2,0,0,930,2005,4,-10,3,-8,9,-6,5,-4,1,-2,3,-0.473333333,4,7,8,0.083
329500,283370,1,0.126,2,0,0,1920,1994,1,-10,8,-8,0,-6,5,-4,2,-2,0,-0.393333333,8,6,2,0.182
329500,319615,0,0.029,1,0,0,1180,2017,3,-10,8,-8,4,-6,8,-4,6,-2,5,-0.646666667,8,5,9,0.108
329500,322910,1,0.116,1,0,0,1460,1979,6,-10,4,-8,3,-6,4,-4,1,-2,10,-0.373333333,4,9,7,0.136
329500,289960,1,0.158,1,0,0,1460,2011,3,-10,5,-8,8,-6,3,-4,10,-2,7,-0.62,6,3,10,0.136
329500,316320,0,0.038,1,0,0,1890,1968,5,-10,7,-8,1,-6,7,-4,8,-2,9,-0.566666667,6,1,10,0.179
329500,313025,1,0.118,1,0,0,1270,1989,3,-10,6,-8,4,-6,0,-4,2,-2,6,-0.373333333,4,7,6,0.117
329780,303397.6,0,0.078,2,0,0,1830,2014,5,-10,0,-8,7,-6,10,-4,6,-2,8,-0.52,5,2,8,0.173
329800,280330,1,0.122,2,0,0,2180,1996,1,-10,8,-8,4,-6,3,-4,2,-2,10,-0.526666667,3,4,4,0.208
329900,273817,1,0.102,1,0,0,1480,1982,5,-10,8,-8,8,-6,0,-4,3,-2,7,-0.566666667,4,3,2,0.138
329900,290312,0,0.032,2,0,0,1770,1978,1,-10,8,-8,4,-6,6,-4,9,-2,2,-0.626666667,5,1,10,0.167
329900,316704,0,0.051,2,0,0,2270,2004,1,-10,8,-8,0,-6,10,-4,4,-2,8,-0.573333333,6,9,4,0.217
329900,316704,1,0.149,2,0,0,2575,2014,4,-10,9,-8,9,-6,9,-4,1,-2,9,-0.793333333,4,5,8,0.2475
329900,306807,0,0.044,2,0,0,2342,2011,1,-10,10,-8,8,-6,10,-4,1,-2,8,-0.813333333,1,10,10,0.2242
329900,300209,0,0.095,3,0,0,1080,2008,6,-10,9,-8,3,-6,8,-4,7,-2,2,-0.646666667,9,10,7,0.098
329920,290329.6,1,0.181,1,0,0,1200,1967,1,-10,7,-8,4,-6,0,-4,5,-2,1,-0.413333333,10,1,2,0.11
329930,267243.3,0,0.078,1,0,0,1200,1971,4,-10,3,-8,8,-6,5,-4,2,-2,1,-0.446666667,7,6,5,0.11
329950,320051.5,1,0.104,1,0,2,1180,1971,3,-10,5,-8,9,-6,8,-4,6,-2,7,-0.693333333,2,8,9,0.108
329950,267259.5,1,0.192,2,0,0,1460,2019,6,-10,0,-8,2,-6,4,-4,3,-2,4,-0.2,7,3,3,0.136
329950,320051.5,0,0.045,2,0,0,2020,2002,3,-10,8,-8,5,-6,8,-4,4,-2,6,-0.653333333,3,9,5,0.192
329950,323351,1,0.146,2,0,0,2220,2002,2,-10,6,-8,8,-6,3,-4,0,-2,5,-0.506666667,2,8,5,0.212
329950,303554,0,0.07,2,0,0,1840,1976,3,-10,7,-8,2,-6,6,-4,5,-2,3,-0.493333333,8,9,3,0.174
329950,277158,0,0.047,2,0,0,1920,1983,6,-10,7,-8,8,-6,0,-4,2,-2,4,-0.5,4,1,3,0.182
329950,310153,1,0.142,2,0,0,2240,1986,1,-10,10,-8,9,-6,10,-4,3,-2,7,-0.86,6,2,8,0.214
329950,270559,0,0.024,2,0,0,1240,2019,2,-10,3,-8,6,-6,0,-4,7,-2,5,-0.386666667,2,8,4,0.114
329950,303554,0,0.063,1,0,0,1460,1985,6,-10,1,-8,1,-6,5,-4,5,-2,3,-0.246666667,10,7,7,0.136
329950,287056.5,1,0.133,1,0,0,1250,1956,6,-10,8,-8,7,-6,9,-4,2,-2,0,-0.66,8,10,6,0.115
329950,280457.5,1,0.178,1,0,0,1450,1987,3,-10,2,-8,5,-6,4,-4,2,-2,6,-0.346666667,2,6,2,0.135
329950,270559,1,0.149,1,0,0,1100,1980,4,-10,1,-8,7,-6,4,-4,10,-2,0,-0.433333333,3,6,3,0.1
329950,316752,1,0.188,1,0,0,1380,1957,6,-10,6,-8,7,-6,5,-4,7,-2,5,-0.613333333,6,5,1,0.128
329950,267259.5,1,0.154,1,0,0,1000,1956,1,-10,9,-8,8,-6,9,-4,3,-2,8,-0.786666667,9,8,3,0.09
329950,300254.5,1,0.105,2,0,0,2400,2006,3,-10,1,-8,2,-6,0,-4,0,-2,9,-0.146666667,10,8,5,0.23
329950,280457.5,0,0.082,2,0,0,980,2008,4,-10,7,-8,1,-6,10,-4,0,-2,8,-0.513333333,10,3,7,0.088
329950,273858.5,0,0.025,2,0,0,2556,2012,6,-10,4,-8,8,-6,10,-4,2,-2,7,-0.62,7,1,7,0.2456
329950,296955,0,0.052,2,0,0,1270,2008,1,-10,2,-8,5,-6,8,-4,2,-2,9,-0.446666667,3,1,6,0.117
329990,267291.9,0,0.055,2,0,0,2520,1997,1,-10,0,-8,9,-6,10,-4,5,-2,10,-0.573333333,2,3,10,0.242
330000,297000,0,0.041,1,0,0,1160,2019,3,-10,8,-8,4,-6,10,-4,10,-2,6,-0.746666667,7,10,1,0.106
330000,323400,1,0.104,1,0,0,1840,1988,5,-10,0,-8,4,-6,3,-4,7,-2,6,-0.3,2,5,7,0.174
330000,283800,1,0.137,2,0,0,1700,2005,3,-10,8,-8,3,-6,1,-4,2,-2,5,-0.426666667,1,1,9,0.16
330000,264000,1,0.113,1,0,0,1320,1950,3,-10,5,-8,0,-6,9,-4,10,-2,1,-0.486666667,4,3,1,0.122
330000,300300,1,0.197,1,0,0,1080,1953,5,-10,10,-8,4,-6,3,-4,4,-2,8,-0.606666667,2,2,9,0.098
330000,313500,1,0.123,1,0,0,1610,1985,6,-10,0,-8,6,-6,5,-4,7,-2,4,-0.38,6,6,2,0.151
330000,267300,0,0.019,1,0,0,900,1952,6,-10,8,-8,6,-6,9,-4,9,-2,10,-0.793333333,1,2,3,0.08
330000,293700,1,0.198,1,0,0,1500,1997,2,-10,5,-8,3,-6,0,-4,8,-2,2,-0.366666667,5,1,8,0.14
330000,297000,1,0.138,2,0,0,2400,1977,3,-10,7,-8,7,-6,5,-4,10,-2,9,-0.713333333,7,2,2,0.23
330000,264000,1,0.151,1,0,0,1290,1972,2,-10,2,-8,0,-6,2,-4,1,-2,5,-0.153333333,4,2,4,0.119
330000,303600,1,0.198,2,0,0,2480,1984,2,-10,10,-8,6,-6,8,-4,5,-2,8,-0.773333333,4,4,10,0.238
330000,300300,1,0.116,2,0,0,3604,2006,3,-10,5,-8,5,-6,0,-4,6,-2,8,-0.433333333,3,3,5,0.3504
330000,303600,1,0.133,2,0,0,2700,2005,3,-10,7,-8,5,-6,2,-4,0,-2,3,-0.426666667,3,4,1,0.26
330000,313500,0,0.076,1,0,0,1060,1951,6,-10,9,-8,8,-6,6,-4,10,-2,2,-0.78,6,4,9,0.096
330000,270600,0,0.095,2,0,0,1200,1974,3,-10,9,-8,2,-6,0,-4,0,-2,7,-0.4,9,2,7,0.11
330000,306900,0,0.084,1,0,0,960,2018,2,-10,9,-8,7,-6,5,-4,8,-2,10,-0.76,5,8,3,0.086
330000,290400,0,0.05,1,0,0,1180,1959,4,-10,3,-8,7,-6,0,-4,0,-2,4,-0.313333333,5,4,9,0.108
330000,270600,1,0.151,1,0,0,1130,1953,3,-10,10,-8,6,-6,6,-4,10,-2,2,-0.76,9,9,5,0.103
330000,280500,0,0.056,2,0,0,3080,2003,1,-10,1,-8,10,-6,2,-4,9,-2,6,-0.5,3,10,10,0.298
330000,270600,1,0.119,1,0,0,1620,1968,2,-10,4,-8,4,-6,4,-4,0,-2,4,-0.346666667,9,8,5,0.152
330000,313500,0,0.06,1,0,0,1530,2018,1,-10,10,-8,1,-6,0,-4,10,-2,0,-0.493333333,6,1,6,0.143
330000,300300,1,0.166,1,0,2,1380,1950,1,-10,0,-8,2,-6,7,-4,4,-2,4,-0.273333333,9,2,9,0.128
330000,320100,0,0.051,1,0,0,1430,1993,2,-10,7,-8,0,-6,10,-4,2,-2,2,-0.473333333,5,1,3,0.133
330000,273900,0,0.044,2,0,0,980,2015,1,-10,3,-8,3,-6,6,-4,4,-2,4,-0.38,2,5,7,0.088
330000,290400,1,0.114,2,0,0,1840,1998,6,-10,7,-8,7,-6,9,-4,5,-2,7,-0.713333333,10,3,4,0.174
330000,310200,1,0.167,1,0,0,1560,1985,4,-10,6,-8,4,-6,6,-4,3,-2,9,-0.526666667,10,10,9,0.146
330000,270600,1,0.158,1,0,0,1730,1978,5,-10,0,-8,9,-6,4,-4,0,-2,7,-0.366666667,3,1,5,0.163
330000,264000,0,0.061,1,0,0,1050,1979,3,-10,8,-8,10,-6,0,-4,6,-2,7,-0.66,3,6,1,0.095
330000,270600,1,0.108,2,0,0,3697,2006,4,-10,10,-8,7,-6,10,-4,10,-2,9,-0.913333333,8,8,10,0.3597
330000,303600,1,0.137,1,0,0,1710,1978,1,-10,7,-8,6,-6,4,-4,10,-2,7,-0.653333333,8,3,3,0.161
330000,270600,1,0.105,1,0,0,1920,1988,2,-10,5,-8,8,-6,1,-4,8,-2,1,-0.513333333,9,6,4,0.182
330000,323400,1,0.16,1,0,0,1540,1968,4,-10,6,-8,0,-6,0,-4,3,-2,0,-0.24,7,7,4,0.144
330000,277200,0,0.056,2,0,0,1920,2001,2,-10,0,-8,0,-6,8,-4,1,-2,8,-0.226666667,8,5,9,0.182
330000,267300,0,0.084,1,0,1,1170,2012,1,-10,10,-8,4,-6,9,-4,8,-2,0,-0.726666667,4,4,4,0.107
330000,270600,1,0.189,1,0,0,960,1977,6,-10,5,-8,6,-6,10,-4,7,-2,10,-0.686666667,10,7,2,0.086
330000,270600,0,0.064,2,0,0,1950,2013,6,-10,9,-8,0,-6,9,-4,0,-2,0,-0.48,3,9,7,0.185
330000,267300,1,0.199,1,0,0,1400,1986,2,-10,0,-8,0,-6,3,-4,1,-2,1,-0.08,3,6,2,0.13
330000,287100,1,0.189,2,0,0,1760,2001,5,-10,9,-8,0,-6,7,-4,6,-2,5,-0.553333333,10,7,8,0.166
330000,293700,0,0.061,1,0,0,1990,1951,6,-10,9,-8,1,-6,0,-4,4,-2,5,-0.413333333,7,10,2,0.189
330000,306900,1,0.117,1,0,0,1540,1978,3,-10,1,-8,7,-6,0,-4,6,-2,1,-0.306666667,5,2,4,0.144
330000,300300,0,0.079,1,0,0,880,2007,1,-10,3,-8,9,-6,6,-4,7,-2,9,-0.613333333,10,1,7,0.078
330000,267300,1,0.137,1,0,0,1280,1965,4,-10,3,-8,4,-6,8,-4,3,-2,8,-0.46,5,4,8,0.118
330000,303600,0,0.034,2,0,0,1776,1997,2,-10,9,-8,5,-6,10,-4,3,-2,4,-0.7,8,1,6,0.1676
330000,270600,0,0.068,1,0,0,2020,1962,4,-10,1,-8,0,-6,5,-4,4,-2,2,-0.2,6,3,7,0.192
330000,270600,1,0.176,1,0,0,1140,1972,1,-10,7,-8,1,-6,4,-4,9,-2,1,-0.466666667,6,5,2,0.104
330000,283800,0,0.029,1,0,0,1350,1969,6,-10,7,-8,4,-6,0,-4,0,-2,10,-0.406666667,6,10,5,0.125
330000,300300,1,0.1,2,0,0,1540,1997,5,-10,1,-8,8,-6,6,-4,8,-2,9,-0.533333333,2,2,10,0.144
330000,280500,0,0.034,1,0,0,1790,1955,1,-10,0,-8,8,-6,4,-4,7,-2,2,-0.4,4,3,1,0.169
330000,287100,0,0.097,1,0,0,1160,1983,1,-10,7,-8,10,-6,1,-4,2,-2,7,-0.593333333,3,1,8,0.106
330000,277200,0,0.075,1,0,0,1229,1953,5,-10,5,-8,3,-6,1,-4,6,-2,8,-0.4,9,3,2,0.1129
330000,290400,1,0.165,1,0,0,1350,1951,3,-10,6,-8,4,-6,10,-4,4,-2,8,-0.613333333,10,8,9,0.125
330000,273900,0,0.018,2,0,0,2140,1995,6,-10,6,-8,9,-6,3,-4,10,-2,0,-0.633333333,4,7,3,0.204
330000,273900,0,0.044,1,0,0,1820,1965,2,-10,2,-8,10,-6,2,-4,0,-2,9,-0.433333333,9,6,10,0.172
330000,267300,1,0.19,1,0,0,1530,1950,5,-10,2,-8,2,-6,10,-4,4,-2,6,-0.413333333,3,3,10,0.143
330000,267300,1,0.189,2,0,0,2410,1997,6,-10,5,-8,10,-6,10,-4,9,-2,8,-0.806666667,10,7,6,0.231
330000,270600,1,0.129,1,0,0,1700,1980,5,-10,8,-8,7,-6,3,-4,9,-2,4,-0.66,2,3,3,0.16
330000,320100,1,0.16,1,0,0,620,1994,1,-10,5,-8,9,-6,9,-4,10,-2,7,-0.766666667,1,2,10,0.052
330000,283800,0,0.048,1,0,0,1420,1969,2,-10,1,-8,5,-6,4,-4,10,-2,2,-0.393333333,10,9,4,0.132
330000,303600,1,0.117,1,0,0,1350,2013,4,-10,6,-8,10,-6,9,-4,8,-2,8,-0.806666667,6,9,2,0.125
330000,313500,1,0.186,1,0,0,890,2002,3,-10,5,-8,3,-6,5,-4,6,-2,6,-0.466666667,8,6,2,0.079
330000,310200,1,0.134,1,0,0,1460,1955,5,-10,7,-8,0,-6,4,-4,9,-2,4,-0.46,2,2,7,0.136
330000,303600,1,0.177,1,0,0,1690,1954,6,-10,1,-8,1,-6,7,-4,1,-2,8,-0.266666667,6,10,2,0.159
330000,323400,1,0.188,2,0,0,1340,2007,1,-10,10,-8,6,-6,10,-4,10,-2,8,-0.88,3,10,10,0.124
330000,270600,0,0.07,1,0,0,1240,1959,3,-10,4,-8,2,-6,9,-4,0,-2,7,-0.413333333,6,6,10,0.114
330000,293700,0,0.082,2,0,0,1850,2003,5,-10,8,-8,0,-6,3,-4,1,-2,9,-0.4,6,10,5,0.175
330000,290400,0,0.057,2,0,0,1420,1970,1,-10,3,-8,9,-6,9,-4,6,-2,0,-0.6,5,4,1,0.132
330000,287100,1,0.179,1,0,0,1270,1969,1,-10,9,-8,2,-6,9,-4,8,-2,5,-0.673333333,2,9,5,0.117
330000,313500,1,0.106,1,0,0,1350,1966,3,-10,10,-8,4,-6,1,-4,10,-2,8,-0.646666667,1,4,1,0.125
330000,320100,1,0.186,1,0,0,1440,1961,5,-10,9,-8,7,-6,1,-4,7,-2,6,-0.64,3,6,9,0.134
330000,267300,0,0.039,2,0,0,1410,1999,3,-10,1,-8,2,-6,5,-4,1,-2,3,-0.22,10,10,8,0.131
330000,277200,0,0.023,1,0,0,1440,1989,4,-10,4,-8,9,-6,10,-4,4,-2,5,-0.66,6,8,6,0.134
330000,293700,1,0.147,2,0,0,2310,1989,3,-10,5,-8,10,-6,0,-4,9,-2,7,-0.6,10,4,8,0.221
330000,290400,1,0.173,2,0,0,2530,1983,3,-10,9,-8,8,-6,0,-4,9,-2,1,-0.64,9,1,7,0.243
330000,316800,0,0.035,2,0,0,2540,1983,2,-10,5,-8,7,-6,10,-4,5,-2,6,-0.66,8,5,3,0.244
330000,316800,0,0.053,1,0,0,1160,2013,4,-10,8,-8,3,-6,7,-4,4,-2,3,-0.56,10,8,2,0.106
330000,287100,0,0.096,1,0,0,1390,1966,6,-10,3,-8,10,-6,4,-4,0,-2,10,-0.513333333,8,6,4,0.129
330000,313500,1,0.189,1,0,0,1170,1969,3,-10,6,-8,9,-6,5,-4,3,-2,10,-0.646666667,8,9,2,0.107
330000,283800,1,0.101,2,0,0,2040,2003,3,-10,6,-8,10,-6,10,-4,2,-2,1,-0.7,10,8,9,0.194
330000,297000,0,0.086,1,0,0,1270,1955,4,-10,7,-8,5,-6,4,-4,10,-2,6,-0.62,1,10,7,0.117
330000,316800,1,0.119,2,0,0,1960,1995,3,-10,6,-8,8,-6,7,-4,5,-2,8,-0.673333333,4,5,3,0.186
330000,320100,0,0.081,1,0,0,700,1999,6,-10,0,-8,8,-6,9,-4,7,-2,3,-0.506666667,2,3,5,0.06
330000,310200,0,0.055,1,0,0,1670,1953,3,-10,5,-8,4,-6,3,-4,10,-2,2,-0.48,5,9,6,0.157
330000,297000,1,0.155,2,0,0,2205,2003,2,-10,0,-8,1,-6,2,-4,3,-2,3,-0.126666667,3,1,6,0.2105
330000,267300,0,0.045,2,0,0,2440,1997,2,-10,6,-8,2,-6,9,-4,5,-2,4,-0.526666667,9,3,7,0.234
330000,273900,1,0.171,2,0,0,2090,1996,1,-10,9,-8,2,-6,6,-4,8,-2,10,-0.646666667,6,10,6,0.199
330000,316800,1,0.149,2,0,0,2310,2004,4,-10,4,-8,2,-6,8,-4,5,-2,10,-0.48,2,8,6,0.221
330000,264000,1,0.103,1,0,0,1500,1989,4,-10,10,-8,0,-6,4,-4,3,-2,0,-0.453333333,10,1,4,0.14
330000,300300,1,0.19,1,0,0,1010,1969,3,-10,3,-8,2,-6,2,-4,2,-2,3,-0.24,5,6,8,0.091
330000,290400,0,0.032,1,0,0,2240,1957,6,-10,0,-8,8,-6,6,-4,0,-2,0,-0.333333333,4,3,5,0.214
330000,267300,1,0.157,2,0,0,2480,1999,6,-10,0,-8,3,-6,3,-4,8,-2,8,-0.3,7,8,5,0.238
330000,287100,1,0.149,1,0,0,1280,1959,5,-10,8,-8,8,-6,8,-4,0,-2,2,-0.653333333,6,10,9,0.118
330000,303600,0,0.068,1,0,0,1500,1979,2,-10,5,-8,0,-6,2,-4,1,-2,10,-0.286666667,1,7,3,0.14
330000,270600,0,0.026,2,0,0,3140,2003,5,-10,1,-8,9,-6,6,-4,5,-2,0,-0.46,6,3,7,0.304
330000,320100,1,0.152,1,0,0,680,1963,4,-10,2,-8,4,-6,6,-4,1,-2,7,-0.353333333,10,8,9,0.058
330000,277200,1,0.105,1,0,3,1650,1967,2,-10,7,-8,10,-6,6,-4,0,-2,1,-0.626666667,5,2,6,0.155
330000,303600,1,0.183,2,0,0,820,2005,2,-10,5,-8,0,-6,4,-4,4,-2,5,-0.333333333,3,9,3,0.072
330000,306900,0,0.05,2,0,0,1420,2008,2,-10,10,-8,2,-6,8,-4,3,-2,7,-0.633333333,4,7,4,0.132
330000,300300,1,0.146,1,0,0,1270,1960,1,-10,5,-8,10,-6,10,-4,9,-2,0,-0.753333333,5,10,7,0.117
330000,300300,0,0.022,1,0,0,820,2013,6,-10,2,-8,10,-6,5,-4,1,-2,4,-0.473333333,7,6,2,0.072
330000,270600,1,0.14,1,0,0,1260,1967,3,-10,1,-8,2,-6,8,-4,8,-2,7,-0.4,4,3,5,0.116
330000,280500,1,0.145,1,0,0,800,2013,6,-10,8,-8,1,-6,7,-4,10,-2,7,-0.613333333,7,5,5,0.07
330000,270600,0,0.013,1,0,0,1600,1987,2,-10,10,-8,4,-6,3,-4,3,-2,4,-0.566666667,10,5,8,0.15
330000,267300,1,0.164,1,0,0,1060,1969,3,-10,4,-8,6,-6,6,-4,6,-2,9,-0.553333333,5,8,6,0.096
330000,293700,0,0.047,1,0,0,1990,1967,5,-10,2,-8,1,-6,1,-4,1,-2,7,-0.173333333,9,10,6,0.189
330000,313500,1,0.179,2,0,0,1270,1977,3,-10,0,-8,0,-6,8,-4,4,-2,9,-0.273333333,5,2,3,0.117
330000,323400,1,0.152,2,0,0,2470,1990,4,-10,0,-8,0,-6,2,-4,3,-2,0,-0.08,3,7,4,0.237
330000,267300,0,0.056,2,0,0,2610,1991,3,-10,7,-8,3,-6,5,-4,9,-2,1,-0.54,3,7,10,0.51
330000,267300,0,0.076,1,0,0,2600,1994,5,-10,2,-8,4,-6,3,-4,8,-2,0,-0.34,3,9,2,0.5
330000,310200,0,0.079,1,0,0,1450,1960,2,-10,8,-8,0,-6,1,-4,0,-2,3,-0.306666667,6,3,6,0.135
330000,290400,1,0.112,1,0,0,1140,1967,1,-10,5,-8,6,-6,6,-4,5,-2,3,-0.533333333,9,9,4,0.104
330000,277200,0,0.06,1,0,0,1170,1981,4,-10,8,-8,1,-6,7,-4,10,-2,6,-0.606666667,4,6,2,0.107
330000,320100,0,0.06,2,0,0,1650,1972,2,-10,4,-8,1,-6,10,-4,5,-2,5,-0.46,9,8,9,0.155
330000,297000,1,0.167,2,0,0,1970,2000,2,-10,1,-8,2,-6,4,-4,10,-2,0,-0.3,4,7,10,0.187
330000,277200,0,0.05,2,0,0,2340,1994,3,-10,7,-8,5,-6,5,-4,3,-2,0,-0.506666667,1,8,10,0.224
330000,297000,0,0.049,1,0,0,1200,1962,6,-10,9,-8,10,-6,3,-4,3,-2,1,-0.673333333,6,9,6,0.11
330000,303600,0,0.019,1,0,0,1260,1956,6,-10,1,-8,2,-6,2,-4,7,-2,0,-0.22,6,7,8,0.116
330000,306900,1,0.109,2,0,0,3250,2005,1,-10,1,-8,4,-6,5,-4,0,-2,1,-0.246666667,1,6,7,0.315
330000,316800,0,0.049,2,0,0,2403,2013,1,-10,8,-8,6,-6,0,-4,7,-2,3,-0.54,4,9,5,0.2303
330000,264000,0,0.027,2,0,0,940,2011,4,-10,7,-8,10,-6,9,-4,2,-2,1,-0.713333333,7,1,8,0.084
330000,310200,1,0.176,2,0,0,2338,2011,6,-10,2,-8,9,-6,7,-4,1,-2,8,-0.513333333,7,6,1,0.2238
330000,277200,1,0.155,2,0,0,1620,2009,3,-10,9,-8,6,-6,4,-4,8,-2,6,-0.686666667,9,9,8,0.152
330000,306900,0,0.046,1,0,0,940,2007,6,-10,4,-8,1,-6,2,-4,4,-2,0,-0.253333333,4,5,2,0.084
330490,313965.5,0,0.042,1,0,0,1140,1980,5,-10,8,-8,5,-6,1,-4,4,-2,8,-0.526666667,9,5,10,0.104
330600,304152,1,0.151,1,0,0,680,1978,5,-10,3,-8,2,-6,1,-4,7,-2,4,-0.293333333,2,1,8,0.058
330680,304225.6,1,0.175,1,0,0,1300,2006,4,-10,9,-8,6,-6,10,-4,1,-2,9,-0.733333333,5,9,10,0.12
330950,317712,0,0.099,2,0,0,1730,2003,1,-10,3,-8,7,-6,8,-4,0,-2,4,-0.473333333,6,3,7,0.163
